2009,106,Additional commitments,789,,Non-Recurrent,,,,,,,36829923,12742000,8087762
2009,106,Contribution to the eighth replenishment of the Asian Development Fund,821,,Non-Recurrent,,,,,,17816,20256,20256,22937
2009,106,Contribution to the sixth replenishment of the Asian Development Fund,821,,Non-Recurrent,,,,,,1493,,,
2009,106,Contribution to the seventh replenishment of the Asian Development Fund,821,,Non-Recurrent,,,,,,11135,,,
2009,106,"Total, Non-Recurrent",,,,,,,,,30444,36850179,12762256,8110699
2009,106,"Total, Operating Account",,,,,,,,,81541,40878360,12819256,9307767
2009,106,Additional commitments,689,,"Plant, Equipment and Works",,,,,,,9594,,286641
2009,106,"Total, Plant, Equipment and Works",,,,,,,,,,9594,,286641
2009,106,"Total, Capital Account",,,,,,,,,,9594,,286641
2009,106,Total Expenditure,,,,,,,,,81541,40887954,12819256,9594408
2009,112,Operational expenses,000,,Recurrent,,,,,,224820,238831,250083,264829
2009,112,Remuneration and reimbursements for Members of the Legislative Council,366,,Recurrent,,,,,,129173,133865,133865,137755
2009,112,"Total, Recurrent",,,,,,,,,353993,372696,383948,402584
2009,112,General non-recurrent,700,,Non-Recurrent,,,,,,,160,120,50
2009,112,"Total, Non-Recurrent",,,,,,,,,,160,120,50
2009,112,"Total, Operating Account",,,,,,,,,353993,372856,384068,402634
2009,112,Non-recurrent expenses reimbursements for Members of the Legislative Council,872,,Subventions,,,,,,869,8568,8568,3825
2009,112,Legislative Council Commission,885,,Subventions,,,,,,3527,4503,5230,995
2009,112,"Total, Subventions",,,,,,,,,4396,13071,13798,4820
2009,112,"Total, Capital Account",,,,,,,,,4396,13071,13798,4820
2009,112,Total Expenditure,,,,,,,,,358389,385927,397866,407454
2009,114,Operational expenses,000,,Recurrent,,,,,,81572,85103,89037,90272
2009,114,"Total, Recurrent",,,,,,,,,81572,85103,89037,90272
2009,114,General non-recurrent,,,Non-Recurrent,,,,,,40,41,41,
2009,114,"Total, Non-Recurrent",,,,,,,,,40,41,41,
2009,114,"Total, Operating Account",,,,,,,,,81612,85144,89078,90272
2009,114,Total Expenditure,,,,,,,,,81612,85144,89078,90272
2009,116,Operational expenses,000,,Recurrent,,,,,,109525,133474,119253,140344
2009,116,"Total, Recurrent",,,,,,,,,109525,133474,119253,140344
2009,116,General non-recurrent,700,,Non-Recurrent,,,,,,60,810,1750,510
2009,116,"Total, Non-Recurrent",,,,,,,,,60,810,1750,510
2009,116,"Total, Operating Account",,,,,,,,,109585,134284,121003,140854
2009,116,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,485,,,
2009,116,"Total, Plant, Equipment and Works",,,,,,,,,485,,,
2009,116,"Total, Capital Account",,,,,,,,,485,,,
2009,116,Total Expenditure,,,,,,,,,110070,134284,121003,140854
2009,118,Operational expenses,000,,Recurrent,,,,,,416026,452169,457044,468407
2009,118,"Total, Recurrent",,,,,,,,,416026,452169,457044,468407
2009,118,General non-recurrent,700,,Non-Recurrent,,,,,,19574,16478,16413,17125
2009,118,"Total, Non-Recurrent",,,,,,,,,19574,16478,16413,17125
2009,118,"Total, Operating Account",,,,,,,,,435600,468647,473457,485532
2009,118,Total Expenditure,,,,,,,,,435600,468647,473457,485532
2009,120,Public and judicial service pension benefits and compensation,015,,Recurrent,,,,,,14016073,15770418,15195219,16779310
2009,120,Contract gratuities,016,,Recurrent,,,,,,318122,304832,292410,334418
2009,120,Surviving spouses’ and children’s pensions and widows’ and orphans’ pensions,017,,Recurrent,,,,,,330033,354297,354297,380198
2009,120,"Volunteer and defence force pensions, allowances and grants",018,,Recurrent,,,,,,35843,36792,34515,34515
2009,120,"Ex-gratia pensions, awards and allowances",021,,Recurrent,,,,,,200,700,300,300
2009,120,"Employees’ compensation, injury, incapacity and death related payments and expenses",026,,Recurrent,,,,,,36097,57972,39548,53879
2009,120,"Total, Recurrent",,,,,,,,,14736368,16525011,15916289,17582620
2009,120,"Total, Operating Account",,,,,,,,,14736368,16525011,15916289,17582620
2009,120,Total Expenditure,,,,,,,,,14736368,16525011,15916289,17582620
2009,121,Operational expenses,000,,Recurrent,,,,,,15206,16526,17789,26400
2009,121,"Total, Recurrent",,,,,,,,,15206,16526,17789,26400
2009,121,"Total, Operating Account",,,,,,,,,15206,16526,17789,26400
2009,121,"Independent Police Complaints Council - minor plant, vehicles and equipment (block vote)",852,,Subventions,,,,,,,,,1883
2009,121,"Total, Subventions",,,,,,,,,,,,1883
2009,121,"Total, Capital Account",,,,,,,,,,,,1883
2009,121,Total Expenditure,,,,,,,,,15206,16526,17789,28283
2009,122,Operational expenses,000,,Recurrent,,,,,,11281685,11609537,11982978,12277877
2009,122,Rewards and special services,103,,Recurrent,,,,,,66092,80000,74500,80000
2009,122,"Expenses of witnesses, prisoners and deportees",207,,Recurrent,,,,,,4582,5500,5100,5500
2009,122,"Total, Recurrent",,,,,,,,,11352359,11695037,12062578,12363377
2009,122,General non-recurrent,,,Non-Recurrent,,,,,,202,,,
2009,122,"Total, Non-Recurrent",,,,,,,,,202,,,
2009,122,"Total, Operating Account",,,,,,,,,11352561,11695037,12062578,12363377
2009,122,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,94010,175469,123587,130974
2009,122,"Alterations, additions and improvements to in-service Marine Police craft (block vote)",614,,"Plant, Equipment and Works",,,,,,1027,1200,1200,1200
2009,122,Repairs and improvements to land boundary fences,624,,"Plant, Equipment and Works",,,,,,,500,,10
2009,122,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,67858,41344,41344,77506
2009,122,"Total, Plant, Equipment and Works",,,,,,,,,162895,218513,166131,209690
2009,122,"Total, Capital Account",,,,,,,,,162895,218513,166131,209690
2009,122,Total Expenditure,,,,,,,,,11515456,11913550,12228709,12573067
2009,136,Operational expenses,000,,Recurrent,,,,,,15597,17886,18153,17090
2009,136,"Total, Recurrent",,,,,,,,,15597,17886,18153,17090
2009,136,"Total, Operating Account",,,,,,,,,15597,17886,18153,17090
2009,136,Total Expenditure,,,,,,,,,15597,17886,18153,17090
2009,137,Operational expenses,000,,Recurrent,,,,,,24359,53131,50488,58215
2009,137,"Total, Recurrent",,,,,,,,,24359,53131,50488,58215
2009,137,General non-recurrent,700,,Non-Recurrent,,,,,,4093,10600,6100,12031
2009,137,"Total, Non-Recurrent",,,,,,,,,4093,10600,6100,12031
2009,137,"Total, Operating Account",,,,,,,,,28452,63731,56588,70246
2009,137,Total Expenditure,,,,,,,,,28452,63731,56588,70246
2009,138,Operational expenses,000,,Recurrent,,,,,,84086,96604,97859,108957
2009,138,"Total, Recurrent",,,,,,,,,84086,96604,97859,108957
2009,138,General non-recurrent,700,,Non-Recurrent,,,,,,,,200000,200000
2009,138,"Total, Non-Recurrent",,,,,,,,,,,200000,200000
2009,138,"Total, Operating Account",,,,,,,,,84086,96604,297859,308957
2009,138,Total Expenditure,,,,,,,,,84086,96604,297859,308957
2009,139,Operational expenses,000,,Recurrent,,,,,,37599,65423,46486,97459
2009,139,"Total, Recurrent",,,,,,,,,37599,65423,46486,97459
2009,139,"Total, Operating Account",,,,,,,,,37599,65423,46486,97459
2009,139,Total Expenditure,,,,,,,,,37599,65423,46486,97459
2009,140,Operational expenses,000,,Recurrent,,,,,,29297688,29997681,31211615,32624614
2009,140,"Total, Recurrent",,,,,,,,,29297688,29997681,31211615,32624614
2009,140,General non-recurrent,700,,Non-Recurrent,,,,,,34688,49956,1041546,46215
2009,140,"Total, Non-Recurrent",,,,,,,,,34688,49956,1041546,46215
2009,140,"Total, Operating Account",,,,,,,,,29332376,30047637,32253161,32670829
2009,140,Hospital Authority - information technology system for Chinese medicine outpatient clinics,869,,Subventions,,,,,,2545,3114,2914,200
2009,140,Prince Philip Dental Hospital - information technology system,874,,Subventions,,,,,,1979,2732,2732,857
2009,140,Prince Philip Dental Hospital - replacement of 37 dental units in the Discipline of Paediatric Dentistry and Orthodontics,881,,Subventions,,,,,,,,1875,5625
2009,140,Hospital Authority - information technology system for health care vouchers,882,,Subventions,,,,,,,,10800,8200
2009,140,"Prince Philip Dental Hospital - minor plant, vehicles, equipment, maintenance, and improvement (block vote)",899,,Subventions,,,,,,4757,6618,6618,7863
2009,140,Hospital Authority - equipment and information systems (block vote),979,,Subventions,,,,,,678000,699000,699000,693500
2009,140,Prince Philip Dental Hospital - replacement of lift controllers and driving machines,979,,Subventions,,,,,,300,2920,2920,
2009,140,Skills centres (block vote),979,,Subventions,,,,,,640,,,
2009,140,"Total, Subventions",,,,,,,,,688221,714384,726859,716245
2009,140,"Total, Capital Account",,,,,,,,,688221,714384,726859,716245
2009,140,Total Expenditure,,,,,,,,,30020597,30762021,32980020,33387074
2009,141,Operational expenses,000,,Recurrent,,,,,,805712,435820,427681,506610
2009,141,Recoverable salaries and allowances (General),003,,Recurrent,,,,,1763,,,,
2009,141,"Total, Recurrent",,,,,,,,,805712,435820,427681,506610
2009,141,General non-recurrent,700,,Non-Recurrent,,,,,,35321,57989,55765,56650
2009,141,"Total, Non-Recurrent",,,,,,,,,35321,57989,55765,56650
2009,141,"Total, Operating Account",,,,,,,,,841033,493809,483446,563260
2009,141,Skills centres (block vote),864,,Subventions,,,,,,1919,4879,4879,6180
2009,141,"Total, Subventions",,,,,,,,,1919,4879,4879,6180
2009,141,"Total, Capital Account",,,,,,,,,1919,4879,4879,6180
2009,141,Total Expenditure,,,,,,,,,842952,498688,488325,569440
2009,142,Operational expenses,000,,Recurrent,,,,,,506279,496338,478894,516992
2009,142,"Total, Recurrent",,,,,,,,,506279,496338,478894,516992
2009,142,General non-recurrent,700,,Non-Recurrent,,,,,,6669,2068,1537,2681
2009,142,"Total, Non-Recurrent",,,,,,,,,6669,2068,1537,2681
2009,142,"Total, Operating Account",,,,,,,,,512948,498406,480431,519673
2009,142,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,,,,1471
2009,142,"Total, Plant, Equipment and Works",,,,,,,,,,,,1471
2009,142,"Total, Capital Account",,,,,,,,,,,,1471
2009,142,Total Expenditure,,,,,,,,,512948,498406,480431,521144
2009,143,Operational expenses,000,,Recurrent,,,,,,402386,397637,415040,417551
2009,143,"Total, Recurrent",,,,,,,,,402386,397637,415040,417551
2009,143,General non-recurrent,700,,Non-Recurrent,,,,,,3597,300,300,300
2009,143,"Total, Non-Recurrent",,,,,,,,,3597,300,300,300
2009,143,"Total, Operating Account",,,,,,,,,405983,397937,415340,417851
2009,143,Total Expenditure,,,,,,,,,405983,397937,415340,417851
2009,144,Operational expenses,000,,Recurrent,,,,,,217788,345421,339355,384180
2009,144,Recoverable salaries and allowances (General),003,,Recurrent,,,,,3504,,,,
2009,144,"Total, Recurrent",,,,,,,,,217788,345421,339355,384180
2009,144,General non-recurrent,700,,Non-Recurrent,,,,,,394,263,3331,80980
2009,144,"Total, Non-Recurrent",,,,,,,,,394,263,3331,80980
2009,144,"Total, Operating Account",,,,,,,,,218182,345684,342686,465160
2009,144,Total Expenditure,,,,,,,,,218182,345684,342686,465160
2009,147,Operational expenses,000,,Recurrent,,,,,,130653,146607,140408,154952
2009,147,Air passenger departure tax administration fees,281,,Recurrent,,,,,,40216,42130,39910,38477
2009,147,"Total, Recurrent",,,,,,,,,170869,188737,180318,193429
2009,147,General non-recurrent,700,,Non-Recurrent,,,,,,,,3200000,4700000
2009,147,"Total, Non-Recurrent",,,,,,,,,,,3200000,4700000
2009,147,"Total, Operating Account",,,,,,,,,170869,188737,3380318,4893429
2009,147,Total Expenditure,,,,,,,,,170869,188737,3380318,4893429
2009,148,Operational expenses,000,,Recurrent,,,,,,101495,125592,132550,139858
2009,148,Recoverable salaries and allowances (General),003,,Recurrent,,,,,4940,,,,
2009,148,"Total, Recurrent",,,,,,,,,101495,125592,132550,139858
2009,148,General non-recurrent,700,,Non-Recurrent,,,,,,2301,1735,4367,360
2009,148,"Total, Non-Recurrent",,,,,,,,,2301,1735,4367,360
2009,148,"Total, Operating Account",,,,,,,,,103796,127327,136917,140218
2009,148,Total Expenditure,,,,,,,,,103796,127327,136917,140218
2009,151,Operational expenses,000,,Recurrent,,,,,,124585,160491,156214,165755
2009,151,"Total, Recurrent",,,,,,,,,124585,160491,156214,165755
2009,151,General non-recurrent,700,,Non-Recurrent,,,,,,,,2630,6870
2009,151,"Total, Non-Recurrent",,,,,,,,,,,2630,6870
2009,151,"Total, Operating Account",,,,,,,,,124585,160491,158844,172625
2009,151,Total Expenditure,,,,,,,,,124585,160491,158844,172625
2009,152,Operational expenses,000,,Recurrent,,,,,,944464,1161060,1145166,1201236
2009,152,"Total, Recurrent",,,,,,,,,944464,1161060,1145166,1201236
2009,152,General non-recurrent,700,,Non-Recurrent,,,,,,18215,17195,18460,18363
2009,152,"Total, Non-Recurrent",,,,,,,,,18215,17195,18460,18363
2009,152,"Total, Operating Account",,,,,,,,,962679,1178255,1163626,1219599
2009,152,Consumer Council,955,,Subventions,,,,,,,1784,2900,1454
2009,152,Consumer Council (block vote),955,,Subventions,,,,,,,158,158,
2009,152,"Total, Subventions",,,,,,,,,,1942,3058,1454
2009,152,"Total, Capital Account",,,,,,,,,,1942,3058,1454
2009,152,Total Expenditure,,,,,,,,,962679,1180197,1166684,1221053
2009,155,Operational expenses,000,,Recurrent,,,,,,401470,426468,435610,439602
2009,155,"Total, Recurrent",,,,,,,,,401470,426468,435610,439602
2009,155,General non-recurrent,700,,Non-Recurrent,,,,,,66059,78945,73980,76529
2009,155,"Total, Non-Recurrent",,,,,,,,,66059,78945,73980,76529
2009,155,"Total, Operating Account",,,,,,,,,467529,505413,509590,516131
2009,155,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,2591,2530,2611,2385
2009,155,"Total, Plant, Equipment and Works",,,,,,,,,2591,2530,2611,2385
2009,155,"Total, Capital Account",,,,,,,,,2591,2530,2611,2385
2009,155,Total Expenditure,,,,,,,,,470120,507943,512201,518516
2009,156,Operational expenses,000,,Recurrent,,,,,,32314840,36270856,35900659,38153357
2009,156,Recoverable salaries and allowances (General),003,,Recurrent,,,,,19815,,,,
2009,156,"Total, Recurrent",,,,,,,,,32314840,36270856,35900659,38153357
2009,156,General non-recurrent,700,,Non-Recurrent,,,,,,1547789,828330,674103,514099
2009,156,"Total, Non-Recurrent",,,,,,,,,1547789,828330,674103,514099
2009,156,"Total, Operating Account",,,,,,,,,33862629,37099186,36574762,38667456
2009,156,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,188256,,9529,2936
2009,156,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,1089,2300,2300,2001
2009,156,"Total, Plant, Equipment and Works",,,,,,,,,189345,2300,11829,4937
2009,156,Vocational Training Council,871,,Subventions,,,,,,18577,7800,7800,8400
2009,156,Codes of Aid for existing schools,873,,Subventions,,,,,,1504,3200,3200,2650
2009,156,Open University of Hong Kong,880,,Subventions,,,,,,44800,10000,10000,8000
2009,156,Codes of Aid for existing schools - furniture and equipment (block vote),898,,Subventions,,,,,,673,1508,1422,1531
2009,156,"Codes of Aid for existing schools - maintenance, repairs and minor improvement (block vote)",900,,Subventions,,,,,,415637,442669,452669,552936
2009,156,Hong Kong Examinations and Assessment Authority,950,,Subventions,,,,,,23483,47416,25907,83086
2009,156,Vocational Training Council (block vote),976,,Subventions,,,,,,26649,26649,26649,32538
2009,156,Hong Kong Council for Accreditation of Academic and Vocational Qualifications,976,,Subventions,,,,,,3720,,,
2009,156,"Total, Subventions",,,,,,,,,535043,539242,527647,689141
2009,156,"Total, Capital Account",,,,,,,,,724388,541542,539476,694078
2009,156,Total Expenditure,,,,,,,,,34587017,37640728,37114238,39361534
2009,158,Operational expenses,000,,Recurrent,,,,,,103157,119940,119940,133413
2009,158,"Total, Recurrent",,,,,,,,,103157,119940,119940,133413
2009,158,General non-recurrent,700,,Non-Recurrent,,,,,,3492,1753,623,1124
2009,158,"Total, Non-Recurrent",,,,,,,,,3492,1753,623,1124
2009,158,"Total, Operating Account",,,,,,,,,106649,121693,120563,134537
2009,158,Total Expenditure,,,,,,,,,106649,121693,120563,134537
2009,159,Operational expenses,000,,Recurrent,,,,,,180692,217795,203718,235691
2009,159,Recoverable salaries and allowances (General),003,,Recurrent,,,,,4204,,,,
2009,159,"Total, Recurrent",,,,,,,,,180692,217795,203718,235691
2009,159,General non-recurrent,700,,Non-Recurrent,,,,,,1184,3322,3322,3350
2009,159,"Total, Non-Recurrent",,,,,,,,,1184,3322,3322,3350
2009,159,"Total, Operating Account",,,,,,,,,181876,221117,207040,239041
2009,159,Total Expenditure,,,,,,,,,181876,221117,207040,239041
2009,160,Operational expenses,000,,Recurrent,,,,,,424847,446327,446594,463177
2009,160,"Total, Recurrent",,,,,,,,,424847,446327,446594,463177
2009,160,"Total, Operating Account",,,,,,,,,424847,446327,446594,463177
2009,160,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,35860,20380,38790
2009,160,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,7298,8570,14530,5990
2009,160,"Total, Plant, Equipment and Works",,,,,,,,,7298,44430,34910,44780
2009,160,"Total, Capital Account",,,,,,,,,7298,44430,34910,44780
2009,160,Total Expenditure,,,,,,,,,432145,490757,481504,507957
2009,162,Operational expenses,000,,Recurrent,,,,,,357999,386098,391351,403032
2009,162,"Total, Recurrent",,,,,,,,,357999,386098,391351,403032
2009,162,General non-recurrent,700,,Non-Recurrent,,,,,,608,231,231,92
2009,162,"Total, Non-Recurrent",,,,,,,,,608,231,231,92
2009,162,"Total, Operating Account",,,,,,,,,358607,386329,391582,403124
2009,162,Total Expenditure,,,,,,,,,358607,386329,391582,403124
2009,163,Operational expenses,000,,Recurrent,,,,,,229203,352739,328671,78444
2009,163,"Total, Recurrent",,,,,,,,,229203,352739,328671,78444
2009,163,"Total, Operating Account",,,,,,,,,229203,352739,328671,78444
2009,163,Total Expenditure,,,,,,,,,229203,352739,328671,78444
2009,166,Operational expenses,000,,Recurrent,,,,,,148448,160676,156205,182354
2009,166,Insurance of aircraft,200,,Recurrent,,,,,,1101,1110,1110,1110
2009,166,"Total, Recurrent",,,,,,,,,149549,161786,157315,183464
2009,166,"Total, Operating Account",,,,,,,,,149549,161786,157315,183464
2009,166,"Aircraft components, component overhaul and safety equipment (block vote)",631,,"Plant, Equipment and Works",,,,,,63541,72406,72406,91141
2009,166,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,,,,986
2009,166,"Plant, vehicles and equipment",661,,"Plant, Equipment and Works",,,,,,,23088,3620,
2009,166,"Total, Plant, Equipment and Works",,,,,,,,,63541,95494,76026,92127
2009,166,"Total, Capital Account",,,,,,,,,63541,95494,76026,92127
2009,166,Total Expenditure,,,,,,,,,213090,257280,233341,275591
2009,168,Operational expenses,000,,Recurrent,,,,,,194103,202194,207939,215631
2009,168,"Total, Recurrent",,,,,,,,,194103,202194,207939,215631
2009,168,"Total, Operating Account",,,,,,,,,194103,202194,207939,215631
2009,168,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,,,3712
2009,168,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,2457,1222,1222,1148
2009,168,"Total, Plant, Equipment and Works",,,,,,,,,2457,1222,1222,4860
2009,168,"Total, Capital Account",,,,,,,,,2457,1222,1222,4860
2009,168,Total Expenditure,,,,,,,,,196560,203416,209161,220491
2009,169,Operational expenses,000,,Recurrent,,,,,,8653,11524,11123,12843
2009,169,"Total, Recurrent",,,,,,,,,8653,11524,11123,12843
2009,169,"Total, Operating Account",,,,,,,,,8653,11524,11123,12843
2009,169,Total Expenditure,,,,,,,,,8653,11524,11123,12843
2009,170,Operational expenses,000,,Recurrent,,,,,,9808738,11076597,10980341,11817768
2009,170,Recoverable salaries and allowances (General),003,,Recurrent,,,,,2273,,,,
2009,170,Assistance for patients and their families,157,,Recurrent,,,,,,94,140,140,141
2009,170,Criminal and law enforcement injuries compensation,176,,Recurrent,,,,,,5949,8600,6790,6790
2009,170,Emergency relief,177,,Recurrent,,,,,,332,1000,1000,1000
2009,170,Comprehensive social security assistance scheme,179,,Recurrent,,,,,,18044583,17267000,19081000,18304000
2009,170,Social security allowance scheme,180,,Recurrent,,,,,,6026593,5982000,8960000,8795000
2009,170,Traffic accident victims assistance scheme,184,,Recurrent,,,,,,52613,50871,50871,73506
2009,170,Agents’ commission and expenses,187,,Recurrent,,,,,,3157,3278,3273,3750
2009,170,"Total, Recurrent",,,,,,,,,33942059,34389486,39083415,39001955
2009,170,General non-recurrent,700,,Non-Recurrent,,,,,,16289,35041,86001,103156
2009,170,"Total, Non-Recurrent",,,,,,,,,16289,35041,86001,103156
2009,170,"Total, Operating Account",,,,,,,,,33958348,34424527,39169416,39105111
2009,170,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,232,,,
2009,170,"Total, Plant, Equipment and Works",,,,,,,,,232,,,
2009,170,"Total, Capital Account",,,,,,,,,232,,,
2009,170,Total Expenditure,,,,,,,,,33958580,34424527,39169416,39105111
2009,173,Operational expenses,000,,Recurrent,,,,,,170097,238744,194876,243321
2009,173,Student financial assistance,228,,Recurrent,,,,,,2595983,2840621,2423687,3078764
2009,173,"Total, Recurrent",,,,,,,,,2766080,3079365,2618563,3322085
2009,173,General non-recurrent,700,,Non-Recurrent,,,,,,492189,569857,1053751,583754
2009,173,"Total, Non-Recurrent",,,,,,,,,492189,569857,1053751,583754
2009,173,"Total, Operating Account",,,,,,,,,3258269,3649222,3672314,3905839
2009,173,Total Expenditure,,,,,,,,,3258269,3649222,3672314,3905839
2009,174,Operational expenses,000,,Recurrent,,,,,,13911,25791,27672,27271
2009,174,"Total, Recurrent",,,,,,,,,13911,25791,27672,27271
2009,174,"Total, Operating Account",,,,,,,,,13911,25791,27672,27271
2009,174,Total Expenditure,,,,,,,,,13911,25791,27672,27271
2009,180,Operational expenses,000,,Recurrent,,,,,,91139,98926,100118,135172
2009,180,"Total, Recurrent",,,,,,,,,91139,98926,100118,135172
2009,180,General non-recurrent,700,,Non-Recurrent,,,,,,13989,48894,48762,55960
2009,180,"Total, Non-Recurrent",,,,,,,,,13989,48894,48762,55960
2009,180,"Total, Operating Account",,,,,,,,,105128,147820,148880,191132
2009,180,Total Expenditure,,,,,,,,,105128,147820,148880,191132
2009,181,Operational expenses,000,,Recurrent,,,,,,254684,265376,265376,270232
2009,181,"Total, Recurrent",,,,,,,,,254684,265376,265376,270232
2009,181,General non-recurrent,700,,Non-Recurrent,,,,,,181270,189019,255992,310848
2009,181,"Total, Non-Recurrent",,,,,,,,,181270,189019,255992,310848
2009,181,"Total, Operating Account",,,,,,,,,435954,454395,521368,581080
2009,181,Total Expenditure,,,,,,,,,435954,454395,521368,581080
2009,184,Payment to the Capital Works Reserve Fund,984,,Capital Account,,,,,,,,,15000000
2009,184,Payment to the Loan Fund,988,,Capital Account,,,,,,500000,700000,,400000
2009,184,Payment to the Disaster Relief Fund,990,,Capital Account,,,,,,266800,40400,350000,9200
2009,184,"Total, Transfers to Funds",,,,,,,,,766800,740400,350000,15409200
2009,184,"Total, Capital Account",,,,,,,,,766800,740400,350000,15409200
2009,184,Total Expenditure,,,,,,,,,766800,740400,350000,15409200
2009,186,Operational expenses,000,,Recurrent,,,,,,873454,1061653,1016500,1128283
2009,186,"Total, Recurrent",,,,,,,,,873454,1061653,1016500,1128283
2009,186,General non-recurrent,700,,Non-Recurrent,,,,,,2753,1942,3371,8245
2009,186,"Total, Non-Recurrent",,,,,,,,,2753,1942,3371,8245
2009,186,"Total, Operating Account",,,,,,,,,876207,1063595,1019871,1136528
2009,186,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,28075,21218,20317,62899
2009,186,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,2673,1980,2583,9083
2009,186,"Total, Plant, Equipment and Works",,,,,,,,,30748,23198,22900,71982
2009,186,Hong Kong Society for Rehabilitation - rehabuses (block vote),927,,Subventions,,,,,,9780,22081,19969,7665
2009,186,"Total, Subventions",,,,,,,,,9780,22081,19969,7665
2009,186,"Total, Capital Account",,,,,,,,,40528,45279,42869,79647
2009,186,Total Expenditure,,,,,,,,,916735,1108874,1062740,1216175
2009,188,Operational expenses,000,,Recurrent,,,,,,294758,326966,309913,332656
2009,188,Recoverable salaries and allowances (General),003,,Recurrent,,,,,4833,,,,
2009,188,Agents’ commission and expenses,187,,Recurrent,,,,,,3367,4127,3383,3475
2009,188,"Total, Recurrent",,,,,,,,,298125,331093,313296,336131
2009,188,General non-recurrent,,,Non-Recurrent,,,,,,473,,,
2009,188,"Total, Non-Recurrent",,,,,,,,,473,,,
2009,188,"Total, Operating Account",,,,,,,,,298598,331093,313296,336131
2009,188,"Plant, vehicles and equipment",,,"Plant, Equipment and Works",,,,,,,,2500,
2009,188,"Total, Plant, Equipment and Works",,,,,,,,,,,2500,
2009,188,"Total, Capital Account",,,,,,,,,,,2500,
2009,188,Total Expenditure,,,,,,,,,298598,331093,315796,336131
2009,190,Operational expenses,000,,Recurrent,,,,,,11583559,11325628,11773252,11645763
2009,190,"Total, Recurrent",,,,,,,,,11583559,11325628,11773252,11645763
2009,190,General non-recurrent,,,Non-Recurrent,,,,,,604925,600775,18600175,
2009,190,"Total, Non-Recurrent",,,,,,,,,604925,600775,18600175,
2009,190,"Total, Operating Account",,,,,,,,,12188484,11926403,30373427,11645763
2009,190,Total Expenditure,,,,,,,,,12188484,11926403,30373427,11645763
2009,194,Operational expenses,000,,Recurrent,,,,,,2651166,2639138,2710725,2757838
2009,194,Purchase of water,223,,Recurrent,,,,,,2494800,2494800,2579200,2993000
2009,194,"Total, Recurrent",,,,,,,,,5145966,5133938,5289925,5750838
2009,194,General non-recurrent,,,Non-Recurrent,,,,,,169,274,274,
2009,194,"Total, Non-Recurrent",,,,,,,,,169,274,274,
2009,194,"Total, Operating Account",,,,,,,,,5146135,5134212,5290199,5750838
2009,194,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,,,100
2009,194,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,,4830,2596,4480
2009,194,"Total, Plant, Equipment and Works",,,,,,,,,,4830,2596,4580
2009,194,"Total, Capital Account",,,,,,,,,,4830,2596,4580
2009,194,Total Expenditure,,,,,,,,,5146135,5139042,5292795,5755418
